"NOME_URNA_CANDIDATO" "NOME_MUNICIPIO" "TOTAL_VOTOS" "QTD_COMPARECIMENTO" "DESC_SIT_CAND_TOT" "DESCRICAO_CARGO" "PROP_VOT" "prop.total"
"GENECIAS NORONHA" "QUIXELÔ" 1313 10917 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.03 "TOTAL:72,88%"
"SERGIO AGUIAR" "FRECHEIRINHA" 1047 8703 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.03 "TOTAL:77,2%"
"MÁRIO FEITOZA" "BAIXIO" 483 4010 "SUPLENTE" "DEPUTADO FEDERAL" 12.04 "TOTAL:69,28%"
"AUGUSTA BRITO" "PACUJÁ" 540 4480 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.05 "TOTAL:85,2%"
"RAIMUNDO MATOS" "MILHÃ" 1023 8493 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.05 "TOTAL:67,34%"
"AUDIC MOTA" "TAUÁ" 3963 32825 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 12.07 "TOTAL:68,62%"
"MOSES RODRIGUES" "GRAÇA" 988 8170 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.09 "TOTAL:73,85%"
"GONY ARRUDA" "TIANGUÁ" 4860 40160 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.1 "TOTAL:45,62%"
"MÁRIO FEITOZA" "SABOEIRO" 1151 9491 "SUPLENTE" "DEPUTADO FEDERAL" 12.13 "TOTAL:70,91%"
"ROBERIO MONTEIRO" "ACARAÚ" 3849 31694 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.14 "TOTAL:72,12%"
"ODORICO" "ACOPIARA" 3598 29588 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.16 "TOTAL:61,67%"
"JOÃO JAIME" "IPUEIRAS" 2594 21317 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.17 "TOTAL:64,24%"
"DANILO FORTE" "CANINDÉ" 5136 42164 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.18 "TOTAL:48,03%"
"PROFESSOR TEODORO" "BEBERIBE" 3968 32529 "SUPLENTE" "DEPUTADO ESTADUAL" 12.2 "TOTAL:43,99%"
"GORETE PEREIRA" "BREJO SANTO" 3239 26523 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.21 "TOTAL:66,74%"
"ADAIL CARNEIRO" "SOLONÓPOLE" 1309 10705 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.23 "TOTAL:66,1%"
"EVANDRO LEITÃO" "SANTANA DO ACARAÚ" 2455 20050 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.24 "TOTAL:65,45%"
"JOSÉ GUIMARÃES" "QUIXERAMOBIM" 5215 42468 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.28 "TOTAL:66,82%"
"ADERLANIA NORONHA" "MAURITI" 3188 25829 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.34 "TOTAL:72,25%"
"ODILON AGUIAR" "TEJUÇUOCA" 1438 11625 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.37 "TOTAL:58,27%"
"NENEM DO CAZUZA" "VARJOTA" 1310 10575 "SUPLENTE" "DEPUTADO FEDERAL" 12.39 "TOTAL:73,93%"
"CARLOMANO MARQUES" "JAGUARUANA" 2664 21479 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.4 "TOTAL:52,97%"
"JEOVA MOTA" "ARARENDÁ" 775 6244 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.41 "TOTAL:73,55%"
"VICENTE ARRUDA" "PARAMOTI" 991 7978 "SUPLENTE" "DEPUTADO FEDERAL" 12.42 "TOTAL:66,48%"
"JOAQUIM NORONHA" "AURORA" 1927 15504 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.43 "TOTAL:65,55%"
"GORETE PEREIRA" "CHORÓ" 1089 8738 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.46 "TOTAL:53,28%"
"DANILO FORTE" "PARAMOTI" 997 7978 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.5 "TOTAL:66,48%"
"ADERLANIA NORONHA" "PALHANO" 865 6899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.54 "TOTAL:60,35%"
"ADAIL CARNEIRO" "PARAIPABA" 2372 18831 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.6 "TOTAL:55,78%"
"ODORICO" "ARNEIROZ" 624 4952 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.6 "TOTAL:85,83%"
"ODORICO" "IBIAPINA" 1584 12569 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.6 "TOTAL:64,52%"
"JEOVA MOTA" "INDEPENDÊNCIA" 1991 15776 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.62 "TOTAL:58,39%"
"JOSÉ GUIMARÃES" "ITAITINGA" 2763 21836 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.65 "TOTAL:49,04%"
"ROBERTO MESQUITA" "PALMÁCIA" 893 7054 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.66 "TOTAL:39,44%"
"BETHROSE" "UMIRIM" 1496 11767 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.71 "TOTAL:60,81%"
"ELMANO" "BATURITÉ" 2707 21224 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.75 "TOTAL:35,23%"
"AGENOR NETO" "CARIÚS" 1476 11565 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.76 "TOTAL:74,68%"
"DR. LEONARDO PINHEIRO" "JAGUARIBE" 2758 21610 "SUPLENTE" "DEPUTADO ESTADUAL" 12.76 "TOTAL:60,98%"
"GORETE PEREIRA" "CANINDÉ" 5381 42164 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.76 "TOTAL:48,03%"
"PAULO HENRIQUE LUSTOSA" "PALHANO" 881 6899 "SUPLENTE" "DEPUTADO FEDERAL" 12.77 "TOTAL:71,79%"
"AGENOR NETO" "JAGUARETAMA" 1499 11708 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.8 "TOTAL:69,91%"
"MOSES RODRIGUES" "MORAÚJO" 684 5345 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.8 "TOTAL:68,06%"
"ANIBAL" "CASCAVEL" 5417 42205 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.83 "TOTAL:46,65%"
"VICENTE ARRUDA" "URUOCA" 1099 8564 "SUPLENTE" "DEPUTADO FEDERAL" 12.83 "TOTAL:72,89%"
"MACEDO" "PINDORETAMA" 1777 13828 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.85 "TOTAL:61,72%"
"WELLINGTON SABOIA" "CANINDÉ" 5430 42164 "SUPLENTE" "DEPUTADO ESTADUAL" 12.88 "TOTAL:52,37%"
"JOSÉ GUIMARÃES" "FORQUILHA" 1804 14000 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.89 "TOTAL:72,62%"
"TALES MACEDO" "UMARI" 619 4799 "SUPLENTE" "DEPUTADO ESTADUAL" 12.9 "TOTAL:77,94%"
"JOAQUIM NORONHA" "SENADOR POMPEU" 2122 16438 "ELEITO POR QP" "DEPUTADO ESTADUAL" 12.91 "TOTAL:51,32%"
"GORETE PEREIRA" "MARACANAÚ" 16682 128753 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.96 "TOTAL:40,63%"
"ODORICO" "ARACOIABA" 2466 19020 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.97 "TOTAL:59,2%"
"RAIMUNDO MATOS" "IBARETAMA" 1233 9502 "ELEITO POR QP" "DEPUTADO FEDERAL" 12.98 "TOTAL:67,02%"
"JOSÉ AIRTON" "MORRINHOS" 1659 12760 "ELEITO POR QP" "DEPUTADO FEDERAL" 13 "TOTAL:65,19%"
"ZÉ AILTON BRASIL" "BARRO" 1579 12146 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13 "TOTAL:60,18%"
"JOSÉ GUIMARÃES" "BARRO" 1582 12146 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.02 "TOTAL:65,81%"
"JOAQUIM NORONHA" "REDENÇÃO" 2488 19083 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.04 "TOTAL:50,12%"
"ARIOSTO HOLANDA" "JAGUARIBE" 2827 21610 "SUPLENTE" "DEPUTADO FEDERAL" 13.08 "TOTAL:59,28%"
"ODILON AGUIAR" "APUIARÉS" 1239 9450 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.11 "TOTAL:53,21%"
"RAIMUNDO MATOS" "BARBALHA" 4462 33925 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.15 "TOTAL:53,72%"
"MOSES RODRIGUES" "MIRAÍMA" 1124 8542 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.16 "TOTAL:70,78%"
"MOSES RODRIGUES" "PARACURU" 2963 22394 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.23 "TOTAL:46,77%"
"GORETE PEREIRA" "ACOPIARA" 3918 29588 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.24 "TOTAL:61,67%"
"DELEGADO CAVALCANTE" "MORADA NOVA" 5903 44496 "SUPLENTE" "DEPUTADO ESTADUAL" 13.27 "TOTAL:53,34%"
"OSMAR BAQUIT" "QUIXADÁ" 5949 44714 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.3 "TOTAL:50,56%"
"GENECIAS NORONHA" "SANTA QUITÉRIA" 3403 25563 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.31 "TOTAL:59,19%"
"DOMINGOS NETO" "JAGUARIBE" 2882 21610 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.34 "TOTAL:59,28%"
"AGENOR NETO" "FARIAS BRITO" 1724 12915 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.35 "TOTAL:58,18%"
"DOMINGOS NETO" "JAGUARIBARA" 847 6305 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.43 "TOTAL:60,41%"
"FERNANDA PESSOA" "GUAIÚBA" 2042 15209 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.43 "TOTAL:53,23%"
"MOSES RODRIGUES" "COREAÚ" 1905 14188 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.43 "TOTAL:70,94%"
"VASQUES LANDIM" "JARDIM" 2154 16004 "SUPLENTE" "DEPUTADO ESTADUAL" 13.46 "TOTAL:60,21%"
"RAIMUNDO MATOS" "HIDROLÂNDIA" 1523 11293 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.49 "TOTAL:74,78%"
"GORETE PEREIRA" "JARDIM" 2164 16004 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.52 "TOTAL:70,68%"
"MÁRIO FEITOZA" "CARIRÉ" 1607 11873 "SUPLENTE" "DEPUTADO FEDERAL" 13.53 "TOTAL:76,97%"
"DEPUTADO ROQUE" "ASSARÉ" 1784 13178 "SUPLENTE" "DEPUTADO ESTADUAL" 13.54 "TOTAL:56,88%"
"GONY ARRUDA" "CARIRÉ" 1617 11873 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.62 "TOTAL:73,72%"
"ROBERTO MESQUITA" "CARIDADE" 1713 12577 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.62 "TOTAL:61,53%"
"LAIS NUNES" "PALHANO" 945 6899 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.7 "TOTAL:60,35%"
"ANDRÉ FIGUEIREDO" "BARREIRA" 1988 14495 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.72 "TOTAL:66,11%"
"MÁRIO FEITOZA" "PIRES FERREIRA" 789 5737 "SUPLENTE" "DEPUTADO FEDERAL" 13.75 "TOTAL:78%"
"RAIMUNDO MATOS" "BARRO" 1670 12146 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.75 "TOTAL:65,81%"
"GENECIAS NORONHA" "CARIÚS" 1591 11565 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.76 "TOTAL:68,4%"
"WELINGTON LANDIM" "ABAIARA" 716 5201 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.77 "TOTAL:61,35%"
"DUQUINHA" "URUBURETAMA" 1889 13672 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.82 "TOTAL:46,12%"
"MÁRIO FEITOZA" "FARIAS BRITO" 1786 12915 "SUPLENTE" "DEPUTADO FEDERAL" 13.83 "TOTAL:67,71%"
"GENECIAS NORONHA" "TAUÁ" 4543 32825 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.84 "TOTAL:71,73%"
"MOSES RODRIGUES" "SALITRE" 1312 9478 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.84 "TOTAL:74,78%"
"MORONI" "FORTALEZA" 191602 1382950 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.85 "TOTAL:33,56%"
"JOSÉ GUIMARÃES" "ABAIARA" 722 5201 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.88 "TOTAL:61,07%"
"MIRIAN SOBREIRA" "SANTANA DO CARIRI" 1369 9861 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.88 "TOTAL:57,61%"
"DEPUTADO ROQUE" "SALITRE" 1317 9478 "SUPLENTE" "DEPUTADO ESTADUAL" 13.9 "TOTAL:79,79%"
"DEPUTADO ROQUE" "NOVA OLINDA" 1299 9344 "SUPLENTE" "DEPUTADO ESTADUAL" 13.9 "TOTAL:48,33%"
"GORETE PEREIRA" "HORIZONTE" 5558 39988 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.9 "TOTAL:44,25%"
"VICENTE ARRUDA" "PINDORETAMA" 1922 13828 "SUPLENTE" "DEPUTADO FEDERAL" 13.9 "TOTAL:61,72%"
"DR BRUNO GONCALVES" "HORIZONTE" 5581 39988 "ELEITO POR QP" "DEPUTADO ESTADUAL" 13.96 "TOTAL:25,22%"
"YURI GUERRA" "RUSSAS" 5926 42434 "SUPLENTE" "DEPUTADO ESTADUAL" 13.97 "TOTAL:63,93%"
"GENECIAS NORONHA" "JAGUARUANA" 3003 21479 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.98 "TOTAL:52,74%"
"GENECIAS NORONHA" "NOVA OLINDA" 1306 9344 "ELEITO POR QP" "DEPUTADO FEDERAL" 13.98 "TOTAL:68,02%"
"DOMINGOS NETO" "REDENÇÃO" 2671 19083 "ELEITO POR QP" "DEPUTADO FEDERAL" 14 "TOTAL:49,71%"
"GENECIAS NORONHA" "LIMOEIRO DO NORTE" 5024 35832 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.02 "TOTAL:58,96%"
"ADERLANIA NORONHA" "PENAFORTE" 807 5738 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.06 "TOTAL:73%"
"PAULO HENRIQUE LUSTOSA" "ALTO SANTO" 1346 9571 "SUPLENTE" "DEPUTADO FEDERAL" 14.06 "TOTAL:70,43%"
"DOMINGOS NETO" "CHORÓ" 1230 8738 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.08 "TOTAL:53,28%"
"MOISES BRAZ" "MASSAPÊ" 3183 22580 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.1 "TOTAL:75,17%"
"ADAIL CARNEIRO" "CARIRIAÇU" 2401 17010 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.12 "TOTAL:69,24%"
"ODORICO" "ITAPIPOCA" 9651 68320 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.13 "TOTAL:51,15%"
"DANNIEL OLIVEIRA" "BANABUIÚ" 1531 10799 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.18 "TOTAL:54,62%"
"GENECIAS NORONHA" "JIJOCA DE JERICOACOARA" 1377 9711 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.18 "TOTAL:68,31%"
"TIN GOMES" "GUAIÚBA" 2161 15209 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 14.21 "TOTAL:53,23%"
"ZEZINHO ALBUQUERQUE" "CASCAVEL" 6002 42205 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.22 "TOTAL:36,19%"
"IVO GOMES" "UMIRIM" 1675 11767 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.23 "TOTAL:60,81%"
"GENECIAS NORONHA" "PENAFORTE" 819 5738 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.27 "TOTAL:69,61%"
"BRUNO PEDROSA" "SÃO BENEDITO" 3721 25956 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.34 "TOTAL:68,84%"
"GENECIAS NORONHA" "CRATEÚS" 6108 42462 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.38 "TOTAL:54,88%"
"AUDIC MOTA" "ERERÊ" 550 3819 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 14.4 "TOTAL:75,38%"
"NIZO COSTA" "TARRAFAS" 760 5275 "SUPLENTE" "DEPUTADO ESTADUAL" 14.41 "TOTAL:73,81%"
"DANILO FORTE" "IPUEIRAS" 3073 21317 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.42 "TOTAL:76,17%"
"EVANDRO LEITÃO" "BARREIRA" 2096 14495 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.46 "TOTAL:60,75%"
"DANNIEL OLIVEIRA" "CARIRIAÇU" 2466 17010 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.5 "TOTAL:67,26%"
"INÊS ARRUDA" "POTIRETAMA" 597 4116 "SUPLENTE" "DEPUTADO ESTADUAL" 14.5 "TOTAL:68,7%"
"DANILO FORTE" "SÃO LUÍS DO CURU" 1373 9443 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.54 "TOTAL:43,17%"
"ANIBAL" "UBAJARA" 2754 18899 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.57 "TOTAL:50,96%"
"NEIDE PIANCO" "JARDIM" 2338 16004 "SUPLENTE" "DEPUTADO FEDERAL" 14.61 "TOTAL:70,68%"
"VICENTE ARRUDA" "SANTA QUITÉRIA" 3737 25563 "SUPLENTE" "DEPUTADO FEDERAL" 14.62 "TOTAL:59,19%"
"TENENTE GEORGE" "MAURITI" 3785 25829 "SUPLENTE" "DEPUTADO ESTADUAL" 14.65 "TOTAL:72,25%"
"GENECIAS NORONHA" "MILAGRES" 2461 16788 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.66 "TOTAL:76,41%"
"RAIMUNDO MATOS" "MASSAPÊ" 3313 22580 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.67 "TOTAL:67,56%"
"JOSÉ GUIMARÃES" "ICAPUÍ" 1878 12788 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.69 "TOTAL:67,53%"
"JOSÉ GUIMARÃES" "TABULEIRO DO NORTE" 2850 19389 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.7 "TOTAL:62,94%"
"DEDÉ TEIXEIRA" "TABULEIRO DO NORTE" 2854 19389 "SUPLENTE" "DEPUTADO ESTADUAL" 14.72 "TOTAL:45,76%"
"BETHROSE" "SÃO LUÍS DO CURU" 1393 9443 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.75 "TOTAL:55,16%"
"GENECIAS NORONHA" "TAMBORIL" 2299 15568 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.77 "TOTAL:75,16%"
"DR BRUNO GONCALVES" "BEBERIBE" 4813 32529 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.8 "TOTAL:43,99%"
"AGENOR NETO" "IPAUMIRIM" 1045 7048 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.83 "TOTAL:68,83%"
"OSMAR BAQUIT" "CHORÓ" 1296 8738 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.83 "TOTAL:55,46%"
"AGENOR NETO" "BAIXIO" 596 4010 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.86 "TOTAL:70,97%"
"BALMAN" "BEBERIBE" 4838 32529 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.87 "TOTAL:40,54%"
"FERNANDA PESSOA" "GUARAMIRANGA" 655 4395 "ELEITO POR QP" "DEPUTADO ESTADUAL" 14.9 "TOTAL:60,81%"
"GORETE PEREIRA" "CRATEÚS" 6336 42462 "ELEITO POR QP" "DEPUTADO FEDERAL" 14.92 "TOTAL:54,88%"
"EUDES XAVIER" "MORRINHOS" 1914 12760 "SUPLENTE" "DEPUTADO FEDERAL" 15 "TOTAL:65,19%"
"TIN GOMES" "CHOROZINHO" 2049 13594 "ELEITO POR MÉDIA" "DEPUTADO ESTADUAL" 15.07 "TOTAL:53,59%"
"LAIS NUNES" "PINDORETAMA" 2087 13828 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.09 "TOTAL:56,49%"
"JOSÉ AIRTON" "FORTIM" 1582 10464 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.12 "TOTAL:67,73%"
"ADAIL CARNEIRO" "QUIXERÉ" 2082 13755 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.14 "TOTAL:68,52%"
"GONY ARRUDA" "GUAIÚBA" 2310 15209 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.19 "TOTAL:53,23%"
"OSMAR BAQUIT" "QUIXERAMOBIM" 6456 42468 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.2 "TOTAL:44,79%"
"ODILON AGUIAR" "MOMBAÇA" 3650 24001 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.21 "TOTAL:64,96%"
"GORETE PEREIRA" "MADALENA" 1558 10222 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.24 "TOTAL:44,26%"
"DANILO FORTE" "PARAIPABA" 2875 18831 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.27 "TOTAL:55,78%"
"INÁCIO ARRUDA" "SÃO BENEDITO" 3990 25956 "SUPLENTE" "DEPUTADO FEDERAL" 15.37 "TOTAL:59,11%"
"JOSÉ GUIMARÃES" "TAMBORIL" 2398 15568 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.4 "TOTAL:75,16%"
"MOSES RODRIGUES" "FRECHEIRINHA" 1340 8703 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.4 "TOTAL:78,7%"
"GORETE PEREIRA" "ITAPAGÉ" 4765 30807 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.47 "TOTAL:69,5%"
"VASQUES LANDIM" "ARATUBA" 1280 8246 "SUPLENTE" "DEPUTADO ESTADUAL" 15.52 "TOTAL:54,65%"
"PAULO HENRIQUE LUSTOSA" "GUARAMIRANGA" 685 4395 "SUPLENTE" "DEPUTADO FEDERAL" 15.59 "TOTAL:65,78%"
"GENECIAS NORONHA" "BELA CRUZ" 2503 16050 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.6 "TOTAL:70,74%"
"DANILO FORTE" "ALTO SANTO" 1502 9571 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.69 "TOTAL:70,43%"
"ANDRÉ FIGUEIREDO" "GUARAMIRANGA" 691 4395 "ELEITO POR QP" "DEPUTADO FEDERAL" 15.72 "TOTAL:65,78%"
"ANTONIO GRANJA" "QUIXERÉ" 2170 13755 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.78 "TOTAL:66,6%"
"VICENTE ARRUDA" "MONSENHOR TABOSA" 1603 10151 "SUPLENTE" "DEPUTADO FEDERAL" 15.79 "TOTAL:70,39%"
"NAUMI AMORIM" "CAUCAIA" 27241 171531 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.88 "TOTAL:45,51%"
"ARNON BEZERRA" "JUAZEIRO DO NORTE" 21335 133989 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 15.92 "TOTAL:49,34%"
"ODILON AGUIAR" "INDEPENDÊNCIA" 2512 15776 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.92 "TOTAL:58,39%"
"ANTONIO GRANJA" "PEREIRO" 1597 10022 "ELEITO POR QP" "DEPUTADO ESTADUAL" 15.93 "TOTAL:79,68%"
"DOMINGOS NETO" "CHAVAL" 1200 7489 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.02 "TOTAL:64,81%"
"JEOVA MOTA" "HIDROLÂNDIA" 1811 11293 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.04 "TOTAL:66,59%"
"MACEDO" "AURORA" 2492 15504 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.07 "TOTAL:62,32%"
"MACEDO" "JAGUARETAMA" 1891 11708 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.15 "TOTAL:59,76%"
"DR HUGO" "AQUIRAZ" 6570 40578 "SUPLENTE" "DEPUTADO ESTADUAL" 16.19 "TOTAL:42,93%"
"ODORICO" "PALMÁCIA" 1142 7054 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.19 "TOTAL:45,39%"
"BETHROSE" "PARAIPABA" 3055 18831 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.22 "TOTAL:53,84%"
"LAIS NUNES" "CARIRIAÇU" 2767 17010 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.27 "TOTAL:67,26%"
"JOAQUIM NORONHA" "ITAPAGÉ" 5018 30807 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.29 "TOTAL:46,41%"
"ZEZINHO ALBUQUERQUE" "CEDRO" 2594 15893 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.32 "TOTAL:58,61%"
"ANDRÉ FIGUEIREDO" "GENERAL SAMPAIO" 883 5371 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.44 "TOTAL:72,38%"
"JOSÉ GUIMARÃES" "MILHÃ" 1396 8493 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.44 "TOTAL:67,34%"
"MÁRIO FEITOZA" "TARRAFAS" 867 5275 "SUPLENTE" "DEPUTADO FEDERAL" 16.44 "TOTAL:63,53%"
"ANIBAL" "IBIAPINA" 2071 12569 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.48 "TOTAL:64,52%"
"JOSÉ GUIMARÃES" "CHORÓ" 1440 8738 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.48 "TOTAL:53,28%"
"ADERLANIA NORONHA" "BOA VIAGEM" 4969 30025 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.55 "TOTAL:52,67%"
"MÁRIO FEITOZA" "ACARAÚ" 5245 31694 "SUPLENTE" "DEPUTADO FEDERAL" 16.55 "TOTAL:70,59%"
"MOSES RODRIGUES" "BELA CRUZ" 2656 16050 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.55 "TOTAL:70,74%"
"DOMINGOS NETO" "BAIXIO" 664 4010 "ELEITO POR QP" "DEPUTADO FEDERAL" 16.56 "TOTAL:69,28%"
"CHICO LOPES" "ARARIPE" 2024 12201 "ELEITO POR MÉDIA" "DEPUTADO FEDERAL" 16.59 "TOTAL:79,02%"
"DANNIEL OLIVEIRA" "IPAUMIRIM" 1169 7048 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.59 "TOTAL:68,83%"
"TOMAS FIGUEIREDO" "MONSENHOR TABOSA" 1686 10151 "SUPLENTE" "DEPUTADO ESTADUAL" 16.61 "TOTAL:74,79%"
"OSMAR BAQUIT" "ARARIPE" 2028 12201 "ELEITO POR QP" "DEPUTADO ESTADUAL" 16.62 "TOTAL:76,7%"
"INÁCIO ARRUDA" "PARACURU" 3725 22394 "SUPLENTE" "DEPUTADO FEDERAL" 16.63 "TOTAL:46,77%"
"MAURO BENEVIDES" "QUIXERAMOBIM" 7071 42468 "SUPLENTE" "DEPUTADO FEDERAL" 16.65 "TOTAL:66,82%"
